Disposition,OffenderStatus,Offender_Race,Offender_Gender,Offender_Age,PersonType,Victim_Race,Victim_Gender,Victim_Age,Victim_Fatal_Status,Report Type,Category
CLOSED,ARRESTED,BLACK,MALE,23,VICTIM,WHITE,FEMALE,34,Non-fatal,Supplemental Report,Theft
OPEN,ARRESTED,BLACK,MALE,22,VICTIM,BLACK,FEMALE,20,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,26,VICTIM,BLACK,FEMALE,24,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,26,VICTIM,BLACK,FEMALE,24,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21,VICTIM,BLACK,MALE,61,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,21,VICTIM,BLACK,MALE,61,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,49,VICTIM,BLACK,FEMALE,43,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,49,VICTIM,BLACK,FEMALE,43,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,44,VICTIM,WHITE,MALE,77,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,56,VICTIM,BLACK,FEMALE,26,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,40,VICTIM,BLACK,MALE,43,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,40,VICTIM,BLACK,MALE,43,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31,VICTIM,BLACK,FEMALE,32,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,13,VICTIM,BLACK,MALE,13,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,13,VICTIM,BLACK,MALE,13,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,13,VICTIM,BLACK,MALE,13,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,BLACK,FEMALE,39,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,BLACK,FEMALE,39,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,27,VICTIM,BLACK,FEMALE,52,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,22,VICTIM,BLACK,MALE,22,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,26,VICTIM,BLACK,FEMALE,22,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,26,VICTIM,BLACK,FEMALE,22,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,44,VICTIM,UNKNOWN,MALE,26,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,43,VICTIM,BLACK,FEMALE,43,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,34,VICTIM,BLACK,FEMALE,42,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,23,VICTIM,BLACK,FEMALE,69,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,33,VICTIM,BLACK,FEMALE,35,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,51,VICTIM,WHITE,MALE,38,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,51,VICTIM,WHITE,MALE,38,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,57,VICTIM,BLACK,FEMALE,52,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,72,VICTIM,WHITE,MALE,42,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,26,VICTIM,WHITE,MALE,33,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,65,VICTIM,BLACK,FEMALE,32,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,27,VICTIM,BLACK,MALE,28,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,57,VICTIM,BLACK,FEMALE,52,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,34,VICTIM,WHITE,MALE,33,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,MALE,34,VICTIM,BLACK,FEMALE,28,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,34,VICTIM,BLACK,FEMALE,28,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,34,VICTIM,WHITE,FEMALE,26,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,34,VICTIM,WHITE,MALE,66,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,34,VICTIM,WHITE,FEMALE,55,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,34,VICTIM,WHITE,MALE,26,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,38,VICTIM,BLACK,FEMALE,37,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,43,VICTIM,BLACK,MALE,43,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,43,VICTIM,BLACK,MALE,43,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,60,VICTIM,BLACK,FEMALE,64,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,35,VICTIM,WHITE,MALE,51,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,35,VICTIM,WHITE,MALE,51,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,24,VICTIM,BLACK,FEMALE,22,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,32,VICTIM,BLACK,MALE,49,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31,VICTIM,BLACK,FEMALE,29,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,22,VICTIM,BLACK,MALE,43,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,46,VICTIM,BLACK,MALE,43,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,26,VICTIM,BLACK,MALE,43,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,31,VICTIM,WHITE,FEMALE,77,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,MALE,31,VICTIM,WHITE,MALE,31,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,MALE,72,VICTIM,WHITE,FEMALE,30,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,64,VICTIM,WHITE,MALE,62,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,64,VICTIM,WHITE,MALE,62,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,64,VICTIM,WHITE,MALE,62,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,64,VICTIM,WHITE,MALE,53,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,64,VICTIM,WHITE,MALE,53,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,22,VICTIM,BLACK,MALE,32,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,52,VICTIM,WHITE,MALE,62,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,41,VICTIM,WHITE,MALE,25,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,51,VICTIM,WHITE,MALE,72,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,45,VICTIM,BLACK,MALE,75,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,66,VICTIM,BLACK,FEMALE,60,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,42,VICTIM,WHITE,FEMALE,23,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,42,VICTIM,WHITE,FEMALE,23,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,42,VICTIM,WHITE,MALE,21,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,WHITE,FEMALE,39,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,WHITE,FEMALE,39,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,20,VICTIM,BLACK,MALE,74,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,20,VICTIM,UNKNOWN,FEMALE,37,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,35,VICTIM,BLACK,MALE,34,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,WHITE,FEMALE,36,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,WHITE,FEMALE,36,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,BLACK,FEMALE,36,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,BLACK,FEMALE,36,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,36,VICTIM,BLACK,FEMALE,39,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,64,VICTIM,WHITE,MALE,42,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,36,VICTIM,BLACK,FEMALE,26,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,38,VICTIM,BLACK,FEMALE,72,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,MALE,60,VICTIM,WHITE,FEMALE,71,Non-fatal,Supplemental Report,Theft
OPEN,ARRESTED,BLACK,MALE,60,VICTIM,WHITE,FEMALE,71,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,15,VICTIM,UNKNOWN,MALE,25,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,15,VICTIM,UNKNOWN,MALE,25,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,15,VICTIM,UNKNOWN,MALE,25,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,25,VICTIM,WHITE,FEMALE,23,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,49,VICTIM,WHITE,MALE,61,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,40,VICTIM,WHITE,MALE,28,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,51,VICTIM,WHITE,MALE,47,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,69,VICTIM,BLACK,FEMALE,67,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,69,VICTIM,BLACK,FEMALE,67,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,15,VICTIM,UNKNOWN,MALE,48,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,15,VICTIM,UNKNOWN,MALE,48,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,61,VICTIM,BLACK,FEMALE,47,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,43,VICTIM,BLACK,MALE,43,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,52,VICTIM,WHITE,FEMALE,24,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,42,VICTIM,BLACK,MALE,76,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,WHITE,FEMALE,45,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,WHITE,FEMALE,45,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,WHITE,FEMALE,45,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,WHITE,FEMALE,45,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,WHITE,FEMALE,45,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,53,VICTIM,WHITE,FEMALE,51,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,BLACK,FEMALE,72,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,34,VICTIM,BLACK,FEMALE,72,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,WHITE,FEMALE,45,VICTIM,BLACK,FEMALE,10,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,37,VICTIM,BLACK,MALE,38,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,37,VICTIM,BLACK,MALE,38,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,37,VICTIM,BLACK,MALE,45,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,38,VICTIM,WHITE,MALE,45,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,33,VICTIM,WHITE,MALE,53,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,26,VICTIM,WHITE,FEMALE,48,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,26,VICTIM,WHITE,FEMALE,48,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,25,VICTIM,BLACK,FEMALE,67,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,59,VICTIM,BLACK,FEMALE,56,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,38,VICTIM,WHITE,FEMALE,30,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30,VICTIM,WHITE,MALE,53,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,UNKNOWN,MALE,24,VICTIM,UNKNOWN,FEMALE,22,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,32,VICTIM,BLACK,FEMALE,20,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,48,VICTIM,WHITE,FEMALE,35,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,48,VICTIM,WHITE,FEMALE,35,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,48,VICTIM,WHITE,FEMALE,35,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,48,VICTIM,WHITE,FEMALE,35,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,38,VICTIM,BLACK,MALE,33,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,23,VICTIM,BLACK,FEMALE,22,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20,VICTIM,BLACK,FEMALE,19,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,63,VICTIM,BLACK,FEMALE,53,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,45,VICTIM,WHITE,MALE,19,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,27,VICTIM,WHITE,MALE,19,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,27,VICTIM,WHITE,MALE,19,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,36,VICTIM,BLACK,FEMALE,24,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25,VICTIM,BLACK,FEMALE,24,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,60,VICTIM,BLACK,FEMALE,25,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,45,VICTIM,BLACK,FEMALE,38,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,45,VICTIM,BLACK,FEMALE,38,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,45,VICTIM,BLACK,FEMALE,61,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,45,VICTIM,BLACK,FEMALE,38,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,29,VICTIM,WHITE,FEMALE,58,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,BLACK,FEMALE,42,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,BLACK,FEMALE,42,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,BLACK,FEMALE,42,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,21,VICTIM,BLACK,FEMALE,22,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,41,VICTIM,BLACK,MALE,21,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,41,VICTIM,BLACK,FEMALE,20,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,25,VICTIM,BLACK,FEMALE,50,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,25,VICTIM,BLACK,FEMALE,50,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,32,VICTIM,BLACK,FEMALE,31,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,28,VICTIM,BLACK,FEMALE,23,Non-fatal,Incident Report,Miscellaneous
OPEN,ARRESTED,BLACK,FEMALE,28,VICTIM,BLACK,FEMALE,24,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,37,VICTIM,BLACK,FEMALE,36,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,46,VICTIM,BLACK,MALE,54,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,WHITE,MALE,70,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,19,VICTIM,WHITE,MALE,70,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,33,VICTIM,WHITE,FEMALE,34,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,33,VICTIM,WHITE,FEMALE,34,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,14,VICTIM,BLACK,FEMALE,57,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,29,VICTIM,BLACK,FEMALE,31,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,22,VICTIM,BLACK,MALE,25,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,37,VICTIM,BLACK,FEMALE,24,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,24,VICTIM,BLACK,MALE,37,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,24,VICTIM,BLACK,MALE,37,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,40,VICTIM,WHITE,MALE,39,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,25,VICTIM,BLACK,FEMALE,25,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,25,VICTIM,BLACK,FEMALE,25,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,32,VICTIM,BLACK,MALE,17,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,32,VICTIM,BLACK,MALE,44,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,41,VICTIM,WHITE,MALE,49,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,41,VICTIM,WHITE,MALE,49,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,41,VICTIM,WHITE,FEMALE,47,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,21,VICTIM,WHITE,MALE,26,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,19,VICTIM,WHITE,MALE,26,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,22,VICTIM,WHITE,MALE,26,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,22,VICTIM,WHITE,MALE,26,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,22,VICTIM,WHITE,MALE,26,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,70,VICTIM,BLACK,FEMALE,19,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,30,VICTIM,WHITE,FEMALE,57,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,30,VICTIM,WHITE,MALE,62,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,MALE,19,VICTIM,BLACK,FEMALE,18,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,44,VICTIM,BLACK,FEMALE,41,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,64,VICTIM,WHITE,MALE,62,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,37,VICTIM,BLACK,FEMALE,45,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,20,VICTIM,WHITE,MALE,21,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,63,VICTIM,WHITE,MALE,43,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,41,VICTIM,BLACK,FEMALE,36,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30,VICTIM,BLACK,FEMALE,42,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20,VICTIM,WHITE,MALE,44,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,30,VICTIM,WHITE,MALE,26,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,30,VICTIM,WHITE,MALE,26,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,30,VICTIM,WHITE,MALE,33,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,30,VICTIM,WHITE,MALE,33,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,26,VICTIM,BLACK,FEMALE,24,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35,VICTIM,BLACK,FEMALE,37,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,45,VICTIM,BLACK,MALE,33,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,45,VICTIM,BLACK,MALE,33,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,47,VICTIM,WHITE,MALE,39,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,27,VICTIM,BLACK,FEMALE,22,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,40,VICTIM,BLACK,FEMALE,42,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,40,VICTIM,BLACK,FEMALE,42,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,42,VICTIM,BLACK,FEMALE,40,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,WHITE,MALE,45,VICTIM,UNKNOWN,MALE,49,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,24,VICTIM,BLACK,MALE,8,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,31,VICTIM,WHITE,MALE,31,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21,VICTIM,BLACK,FEMALE,21,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,51,VICTIM,BLACK,FEMALE,23,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,42,VICTIM,WHITE,FEMALE,27,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,19,VICTIM,WHITE,FEMALE,51,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25,VICTIM,BLACK,FEMALE,24,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,25,VICTIM,BLACK,FEMALE,24,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,11,VICTIM,BLACK,FEMALE,34,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,35,VICTIM,BLACK,MALE,32,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35,VICTIM,BLACK,MALE,32,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,41,VICTIM,WHITE,MALE,28,Non-fatal,Supplemental Report,Vandalism
OPEN,ARRESTED,BLACK,FEMALE,13,VICTIM,BLACK,FEMALE,36,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,13,VICTIM,BLACK,FEMALE,36,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,13,VICTIM,BLACK,MALE,37,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46,VICTIM,WHITE,FEMALE,44,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46,VICTIM,BLACK,FEMALE,3,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,40,VICTIM,BLACK,FEMALE,73,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,52,VICTIM,BLACK,FEMALE,44,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,52,VICTIM,BLACK,FEMALE,44,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,55,VICTIM,BLACK,FEMALE,39,Non-fatal,Incident Report,Violence
